中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,,colo.txt:Los Angeles,隧道,0 ms,19 Mbps,2502 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,24 ms,102 Mbps,13107 kB/s
152.70.55.205,443,2606:f240:f00:6acf:0:c44e:27ba:40ac,US,Frankfurt,隧道,104 ms,227 Mbps,29081 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,103 ms,27 Mbps,3540 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,50 ms,132 Mbps,16998 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,180 ms,116 Mbps,14950 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,132 ms,211 Mbps,27033 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,220 ms,2 Mbps,294 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,221 ms,35 Mbps,4488 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,61 ms,44 Mbps,5729 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,117 ms,297 Mbps,38092 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,80 ms,48 Mbps,6190 kB/s
140.238.212.95,443,140.238.212.95,CH,Zurich,中转,129 ms,43 Mbps,5547 kB/s
144.24.73.232,443,144.24.73.232,KR,Seoul,中转,182 ms,30 Mbps,3953 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,86 ms,211 Mbps,27033 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,200 ms,78 Mbps,10035 kB/s
146.56.43.143,443,107.151.176.166,US,Los Angeles,隧道,244 ms,66 Mbps,8555 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,115 ms,41 Mbps,5279 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,133 ms,1 Mbps,209 kB/s
193.123.62.89,443,2a0b:21c0:100a:1b2:0:2ff9:2865:2c2c,DE,Frankfurt,隧道,127 ms,252 Mbps,32256 kB/s
130.162.132.84,443,2607:a400:a:6c:0:8b68:4505:5826,US,Los Angeles,隧道,220 ms,83 Mbps,10649 kB/s
129.154.60.48,443,129.154.60.48,KR,Seoul,中转,198 ms,80 Mbps,10342 kB/s
193.122.119.237,443,193.122.119.237,KR,Seoul,中转,265 ms,40 Mbps,5239 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,202 ms,100 Mbps,12800 kB/s
130.162.144.191,443,2a09:bac1:3f20:90::299:22,KR,Seoul,隧道,203 ms,37 Mbps,4863 kB/s
150.230.249.48,443,150.230.249.48,KR,Seoul,中转,203 ms,90 Mbps,11571 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,222 ms,4 Mbps,541 kB/s
146.56.42.14,443,2607:a400:a:6c:0:75b6:9b67:fb47,US,Los Angeles,隧道,249 ms,64 Mbps,8232 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,241 ms,28 Mbps,3594 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,242 ms,60 Mbps,7790 kB/s
168.138.184.172,443,168.138.184.172,SG,Singapore,中转,249 ms,58 Mbps,7535 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,248 ms,58 Mbps,7547 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,205 ms,82 Mbps,10547 kB/s
152.69.225.115,443,128.14.104.155,SG,Singapore,隧道,238 ms,50 Mbps,6414 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,87 ms,44 Mbps,5651 kB/s
193.123.250.146,443,2607:a400:a:6b:0:2696:6b51:b969,US,Los Angeles,隧道,244 ms,55 Mbps,7098 kB/s
131.186.22.181,443,2607:a400:a:6b:0:36ac:9291:391,US,Los Angeles,隧道,217 ms,69 Mbps,8875 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,199 ms,52 Mbps,6681 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,204 ms,80 Mbps,10342 kB/s
158.180.92.59,443,158.180.92.59,KR,Seoul,中转,201 ms,92 Mbps,11878 kB/s
130.162.145.114,443,2607:a400:a:16b:0:ae42:d46b:2f1f,US,Los Angeles,隧道,222 ms,71 Mbps,9204 kB/s
144.24.82.159,443,128.14.110.206,SG,Singapore,隧道,243 ms,62 Mbps,7960 kB/s
8.222.227.74,443,8.222.236.107,SG,Singapore,隧道,260 ms,52 Mbps,6753 kB/s
141.147.147.180,443,141.147.147.180,JP,Osaka,中转,252 ms,37 Mbps,4791 kB/s
8.222.251.108,443,8.222.220.238,SG,Singapore,隧道,259 ms,54 Mbps,7012 kB/s
129.159.22.4,443,129.159.22.4,IN,Chennai,中转,249 ms,20 Mbps,2605 kB/s
146.56.143.0,443,2607:a400:a:6c:0:d11e:f44a:a166,US,Los Angeles,隧道,280 ms,65 Mbps,8421 kB/s
193.123.234.102,443,2607:a400:a:6c:0:cef1:6315:62f5,US,Los Angeles,隧道,259 ms,65 Mbps,8403 kB/s
8.222.254.254,443,8.222.210.246,SG,Singapore,隧道,282 ms,52 Mbps,6711 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,233 ms,66 Mbps,8557 kB/s
193.123.224.169,443,2607:a400:a:6b:0:e7f4:391c:d7c2,US,Los Angeles,隧道,261 ms,58 Mbps,7446 kB/s
8.219.139.163,443,47.245.84.175,SG,Singapore,隧道,267 ms,46 Mbps,5982 kB/s
8.219.85.69,443,47.245.84.175,SG,Singapore,隧道,260 ms,48 Mbps,6264 kB/s
8.219.113.29,443,47.245.84.175,SG,Singapore,隧道,291 ms,47 Mbps,6043 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,245 ms,61 Mbps,7817 kB/s
47.90.141.204,443,91.149.239.64,US,Los Angeles,隧道,6 ms,25 Mbps,3295 kB/s
130.162.142.41,443,2607:a400:a:16b:0:f37a:6d38:a581,US,Los Angeles,隧道,240 ms,87 Mbps,11161 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,47 ms,45 Mbps,5767 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,231 ms,34 Mbps,4393 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,85 ms,250 Mbps,32051 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,124 ms,43 Mbps,5614 kB/s
140.238.5.32,443,140.238.5.32,KR,Seoul,中转,250 ms,34 Mbps,4477 kB/s
152.70.239.49,443,2607:a400:a:16b:0:6ef0:cd62:6858,US,Los Angeles,隧道,279 ms,68 Mbps,8704 kB/s
193.123.176.47,443,2606:f240:f00:a683:0:d3d1:eaea:56f4,US,Frankfurt,隧道,157 ms,242 Mbps,31027 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,112 ms,0 Mbps,44 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,99 ms,49 Mbps,6276 kB/s
158.101.148.105,443,158.101.148.105,JP,Tokyo,中转,237 ms,36 Mbps,4694 kB/s
158.180.89.73,443,2603:c024:e:6666::8888,KR,Seoul,隧道,224 ms,95 Mbps,12185 kB/s
144.21.41.183,443,98.98.156.18,DE,Frankfurt,隧道,101 ms,118 Mbps,15155 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,140 ms,46 Mbps,5926 kB/s
192.18.134.231,443,192.18.134.231,US,San Jose,中转,105 ms,280 Mbps,35840 kB/s
129.154.206.92,443,107.151.176.66,US,Los Angeles,隧道,279 ms,81 Mbps,10444 kB/s
143.47.247.22,443,2a0b:21c0:100a:1b6:0:13dd:a171:ef6b,DE,Frankfurt,隧道,141 ms,219 Mbps,28057 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,111 ms,310 Mbps,39731 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,160 ms,48 Mbps,6245 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,116 ms,48 Mbps,6212 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,274 ms,4 Mbps,572 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,217 ms,32 Mbps,4209 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,250 ms,36 Mbps,4657 kB/s
158.180.65.145,443,2603:c024:e:6666::6666,KR,Seoul,隧道,214 ms,12 Mbps,1551 kB/s
138.2.227.164,443,138.2.227.164,US,San Jose,中转,90 ms,288 Mbps,36966 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,129 ms,23 Mbps,2968 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,74 ms,178 Mbps,22835 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,109 ms,44 Mbps,5707 kB/s
8.219.177.58,443,47.236.1.53,SG,Singapore,隧道,281 ms,55 Mbps,7055 kB/s
8.219.192.23,443,8.222.207.55,SG,Singapore,隧道,306 ms,51 Mbps,6645 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,321 ms,66 Mbps,8471 kB/s
146.56.106.158,443,2603:c024:11:f6b:5f61:926c:1be0:380,KR,Seoul,隧道,245 ms,42 Mbps,5497 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,43 ms,72 Mbps,9240 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,131 ms,157 Mbps,20172 kB/s
138.2.122.191,443,138.2.122.191,KR,Seoul,中转,230 ms,40 Mbps,5133 kB/s
8.219.71.46,443,8.219.96.61,SG,Singapore,隧道,256 ms,50 Mbps,6402 kB/s
132.226.7.217,443,132.226.7.217,JP,Tokyo,中转,255 ms,33 Mbps,4265 kB/s
132.226.31.178,443,2a09:bac1:76a0:e18::1bd:119,US,Los Angeles,隧道,108 ms,45 Mbps,5784 kB/s
154.23.240.232,443,154.23.240.232,US,Los Angeles,中转,74 ms,44 Mbps,5688 kB/s
193.123.231.78,443,2607:a400:a:6c:0:5765:e870:4b4a,US,Los Angeles,隧道,287 ms,67 Mbps,8657 kB/s
141.144.192.97,443,2a0b:21c0:100a:1b1:0:31d2:3c2:7eda,DE,Frankfurt,隧道,128 ms,222 Mbps,28467 kB/s
150.230.22.59,443,2606:f240:f00:2be4:0:7fb:41fd:cb49,US,Frankfurt,隧道,90 ms,223 Mbps,28569 kB/s
130.162.132.160,443,2607:a400:a:6c:0:3c6b:8293:918,US,Los Angeles,隧道,289 ms,57 Mbps,7342 kB/s
193.123.37.70,443,2a0b:21c0:1007:c7:0:dbe0:dd37:db32,DE,Frankfurt,隧道,120 ms,229 Mbps,29388 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,122 ms,116 Mbps,14848 kB/s
141.148.220.141,443,2a09:bac5:3afc:11c3::1c5:8a,IN,Mumbai,隧道,235 ms,34 Mbps,4446 kB/s
130.162.167.58,443,98.98.156.6,DE,Frankfurt,隧道,144 ms,204 Mbps,26214 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,99 ms,7 Mbps,993 kB/s
47.245.83.232,443,47.236.58.234,SG,Singapore,隧道,282 ms,53 Mbps,6785 kB/s
132.226.17.158,443,2607:a400:a:16b:0:35cb:dec:d06d,US,Los Angeles,隧道,233 ms,70 Mbps,8983 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,241 ms,0 Mbps,1 kB/s
144.24.83.39,443,144.24.83.39,KR,Seoul,中转,209 ms,80 Mbps,10240 kB/s
47.91.18.127,443,47.91.18.127,JP,Tokyo,中转,247 ms,53 Mbps,6889 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,124 ms,244 Mbps,31232 kB/s
152.67.102.137,443,152.67.102.137,AU,Sydney,中转,231 ms,28 Mbps,3710 kB/s
131.186.29.82,443,2607:a400:a:16b:0:ad24:5da2:37f3,US,Los Angeles,隧道,249 ms,55 Mbps,7046 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,81 ms,271 Mbps,34713 kB/s
8.213.237.199,443,8.213.237.199,TH,Bangkok,中转,311 ms,45 Mbps,5851 kB/s
132.226.169.230,443,2607:a400:a:6c:0:6c26:3726:e24,US,Los Angeles,隧道,268 ms,55 Mbps,7058 kB/s
168.138.165.169,443,168.138.165.169,SG,Singapore,中转,254 ms,29 Mbps,3797 kB/s
152.70.248.32,443,2607:a400:a:6c:0:764b:3fb8:3b1e,US,Los Angeles,隧道,234 ms,79 Mbps,10137 kB/s
193.123.81.105,443,193.123.81.105,AE,Marseille,中转,203 ms,46 Mbps,5918 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,264 ms,9 Mbps,1211 kB/s
193.123.249.180,443,107.151.176.202,US,Los Angeles,隧道,242 ms,76 Mbps,9754 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,243 ms,32 Mbps,4160 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,263 ms,19 Mbps,2525 kB/s
8.219.103.54,443,8.222.236.107,SG,Singapore,隧道,249 ms,56 Mbps,7243 kB/s
192.9.158.188,443,2a09:bac1:76a0:1cf0::1d2:92,US,San Jose,隧道,89 ms,226 Mbps,28979 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,99 ms,316 Mbps,40448 kB/s
146.56.189.29,443,2607:a400:a:6b:0:fdde:7c1b:9c12,US,Los Angeles,隧道,213 ms,77 Mbps,9888 kB/s
146.56.37.25,443,2607:a400:a:6b:0:fecc:ead4:69f6,US,Los Angeles,隧道,213 ms,78 Mbps,10035 kB/s
130.162.145.182,443,2607:a400:a:16b:0:b410:57fa:5ade,US,Los Angeles,隧道,230 ms,61 Mbps,7916 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,248 ms,41 Mbps,5300 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,217 ms,39 Mbps,5104 kB/s
146.56.158.17,443,107.151.176.166,US,Los Angeles,隧道,229 ms,79 Mbps,10137 kB/s
8.219.10.5,443,8.222.207.55,SG,Singapore,隧道,254 ms,54 Mbps,6944 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,194 ms,87 Mbps,11161 kB/s
8.219.165.39,443,8.219.96.61,SG,Singapore,隧道,276 ms,49 Mbps,6338 kB/s
8.222.165.104,443,8.222.165.104,SG,Singapore,中转,284 ms,0 Mbps,11 kB/s
8.212.48.236,443,47.76.21.100,HK,Hong Kong,隧道,236 ms,70 Mbps,9051 kB/s
152.70.95.184,443,2607:a400:a:16b:0:7ebe:8e17:183,US,Los Angeles,隧道,245 ms,62 Mbps,7962 kB/s
193.123.248.251,443,107.151.176.66,US,Los Angeles,隧道,286 ms,61 Mbps,7884 kB/s
8.219.77.68,443,8.222.210.246,SG,Singapore,隧道,276 ms,49 Mbps,6323 kB/s
152.70.238.120,443,2607:a400:a:6c:0:645e:c525:91df,US,Los Angeles,隧道,273 ms,65 Mbps,8347 kB/s
47.245.108.170,443,47.236.51.143,SG,Singapore,隧道,274 ms,47 Mbps,6034 kB/s
8.219.239.9,443,8.222.210.246,SG,Singapore,隧道,271 ms,46 Mbps,5969 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,58 ms,67 Mbps,8623 kB/s
150.230.122.76,443,150.230.122.76,GB,London,中转,111 ms,266 Mbps,34099 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,138 ms,43 Mbps,5570 kB/s
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,143 ms,164 Mbps,21094 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,201 ms,90 Mbps,11571 kB/s
193.122.107.147,443,193.122.107.147,KR,Seoul,中转,214 ms,11 Mbps,1421 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,239 ms,45 Mbps,5794 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:11b,KR,Seoul,隧道,228 ms,77 Mbps,9885 kB/s
8.219.178.104,443,8.219.142.198,SG,Singapore,隧道,264 ms,54 Mbps,7009 kB/s
8.219.103.99,443,47.236.1.53,SG,Singapore,隧道,327 ms,54 Mbps,6916 kB/s
8.212.44.95,443,47.76.21.95,HK,Hong Kong,隧道,234 ms,3 Mbps,446 kB/s
47.57.245.232,443,47.88.7.145,US,San Jose,隧道,268 ms,0 Mbps,35 kB/s
