中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,198 ms,93 Mbps,11980 kB/s,11980.0
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,198 ms,88 Mbps,11366 kB/s,11366.0
47.88.15.127,443,47.88.15.127,US,San Jose,中转,93 ms,88 Mbps,11264 kB/s,11264.0
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,208 ms,86 Mbps,11059 kB/s,11059.0
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,123 ms,86 Mbps,11059 kB/s,11059.0
8.212.48.236,443,47.76.21.105,HK,Hong Kong,隧道,238 ms,81 Mbps,10444 kB/s,10444.0
146.56.146.67,443,146.56.146.67,KR,Seoul,中转,198 ms,80 Mbps,10342 kB/s,10342.0
138.2.107.107,443,138.2.107.107,SG,Singapore,中转,273 ms,80 Mbps,10342 kB/s,10342.0
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,243 ms,77 Mbps,9948 kB/s,9948.0
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,272 ms,76 Mbps,9763 kB/s,9763.0
129.154.207.203,443,2a09:bac1:3f00:90::22:115,KR,Seoul,隧道,222 ms,73 Mbps,9392 kB/s,9392.0
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,249 ms,71 Mbps,9088 kB/s,9088.0
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,242 ms,68 Mbps,8803 kB/s,8803.0
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,26 ms,66 Mbps,8505 kB/s,8505.0
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,42 ms,64 Mbps,8233 kB/s,8233.0
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,273 ms,61 Mbps,7931 kB/s,7931.0
138.2.75.4,443,2603:c024:4512:f299:ad15:4581:5af6:8a,SG,Singapore,隧道,234 ms,56 Mbps,7174 kB/s,7174.0
8.222.165.104,443,8.222.165.104,SG,Singapore,中转,295 ms,51 Mbps,6581 kB/s,6581.0
8.222.145.43,443,8.219.142.198,SG,Singapore,隧道,269 ms,49 Mbps,6286 kB/s,6286.0
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,87 ms,48 Mbps,6219 kB/s,6219.0
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,132 ms,48 Mbps,6209 kB/s,6209.0
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,104 ms,46 Mbps,5982 kB/s,5982.0
144.24.252.15,443,144.24.252.15,CH,Zurich,中转,120 ms,46 Mbps,5897 kB/s,5897.0
140.238.212.95,443,140.238.212.95,CH,Zurich,中转,127 ms,45 Mbps,5784 kB/s,5784.0
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,93 ms,43 Mbps,5512 kB/s,5512.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,155 ms,42 Mbps,5467 kB/s,5467.0
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,222 ms,42 Mbps,5451 kB/s,5451.0
47.90.141.204,443,91.149.239.64,US,Los Angeles,隧道,20 ms,40 Mbps,5186 kB/s,5186.0
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,127 ms,39 Mbps,5031 kB/s,5031.0
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,205 ms,39 Mbps,4998 kB/s,4998.0
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,196 ms,37 Mbps,4824 kB/s,4824.0
144.24.73.232,443,144.24.73.232,KR,Seoul,中转,199 ms,37 Mbps,4791 kB/s,4791.0
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,231 ms,37 Mbps,4763 kB/s,4763.0
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,115 ms,36 Mbps,4714 kB/s,4714.0
168.138.194.74,443,168.138.194.74,JP,Tokyo,中转,224 ms,36 Mbps,4687 kB/s,4687.0
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,98 ms,35 Mbps,4535 kB/s,4535.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,212 ms,35 Mbps,4518 kB/s,4518.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,294 ms,33 Mbps,4303 kB/s,4303.0
130.162.144.191,443,2a09:bac1:3f40:90::22:107,KR,Seoul,隧道,194 ms,32 Mbps,4206 kB/s,4206.0
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,232 ms,32 Mbps,4107 kB/s,4107.0
141.147.185.63,443,141.147.185.63,JP,Tokyo,中转,227 ms,31 Mbps,4035 kB/s,4035.0
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,228 ms,31 Mbps,3981 kB/s,3981.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,218 ms,29 Mbps,3799 kB/s,3799.0
141.147.147.180,443,141.147.147.180,JP,Osaka,中转,217 ms,28 Mbps,3690 kB/s,3690.0
155.248.181.189,443,155.248.181.189,JP,Tokyo,中转,233 ms,28 Mbps,3688 kB/s,3688.0
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,238 ms,25 Mbps,3273 kB/s,3273.0
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,88 ms,23 Mbps,2964 kB/s,2964.0
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,33 ms,22 Mbps,2834 kB/s,2834.0
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,96 ms,18 Mbps,2364 kB/s,2364.0
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,75 ms,17 Mbps,2298 kB/s,2298.0
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,163 ms,15 Mbps,1950 kB/s,1950.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,246 ms,14 Mbps,1834 kB/s,1834.0
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,270 ms,9 Mbps,1192 kB/s,1192.0
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,95 ms,6 Mbps,813 kB/s,813.0
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,417 ms,5 Mbps,666 kB/s,666.0
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,216 ms,3 Mbps,411 kB/s,411.0
47.89.244.253,443,47.89.244.253,US,San Jose,中转,65 ms,2 Mbps,321 kB/s,321.0
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,225 ms,2 Mbps,292 kB/s,292.0
47.57.245.232,443,47.88.7.145,US,San Jose,隧道,217 ms,2 Mbps,283 kB/s,283.0
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,232 ms,2 Mbps,281 kB/s,281.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,27 ms,2 Mbps,267 kB/s,267.0
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,218 ms,2 Mbps,264 kB/s,264.0
8.212.44.95,443,47.76.21.114,HK,Hong Kong,隧道,273 ms,0 Mbps,73 kB/s,73.0
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,296 ms,0 Mbps,63 kB/s,63.0
47.57.14.118,443,47.254.16.242,US,San Jose,隧道,0 ms,0 Mbps,29 kB/s,29.0
47.254.65.110,443,47.254.65.110,US,San Jose,中转,73 ms,0 Mbps,3 kB/s,3.0
